what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.backwardHistory,1249965336500
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.backwardHistory,1249965354521
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965364449
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965395149
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.backwardHistory,1249965397933
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965408553
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965826319
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965826428
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965827130
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1249965827161
started,bundle,org.eclipse.mylyn.pde.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.pde.ui,1249965827193
started,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1249965827208
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965827286
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965830422
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249965830593
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1249965831030
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1249965831030
stopped,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1249965831030
stopped,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1249965831030
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1249965831046
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1249965831077
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1249965831108
