what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240074738694
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240074741658
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240074741658
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240074766930
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240075971876
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240075985276
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1240076035009
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240076638713
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077245144
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240077400457
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077401284
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077403936
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077419240
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077436954
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077440400
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077527711
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077565062
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1240077580304
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1240077594985
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077596418
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.0.v200804302218,org.eclipse.wst.jsdt.manipulation,1240077598212
started,bundle,org.eclipse.wst.jsdt.core,1.0.0.v200805291857,org.eclipse.wst.jsdt.core,1240077598912
started,bundle,org.eclipse.wst.jsdt.ui,1.0.0.v200805282135,org.eclipse.wst.jsdt.ui,1240077599037
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240077599502
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1240077599530
