what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249147242563
started,bundle,org.eclipse.mylyn.java.tasks,3.0.0.v20080619-1900,org.eclipse.mylyn.java.tasks,1249147244129
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249147281817
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249147286386
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249147286400
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149690781
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149697521
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149751245
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149757745
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149770475
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149775593
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149776221
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249149776921
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150019581
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150021548
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150025050
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249150027988
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150057721
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150073423
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150074217
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150088039
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1249150092417
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150093825
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150116293
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.text.contentAssist.proposals,1249150127796
