what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240053177352
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240053178326
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240053179187
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053185256
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053189213
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240053190423
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240053191228
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240053192238
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053237422
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053244461
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053259286
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053264533
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053267742
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053268978
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240053273118
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053337628
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053357689
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053369157
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053385054
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053397236
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053418774
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053439276
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053446194
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053502084
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240053506414
