what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249220854557
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223512014
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223530901
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223535149
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223571456
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223572647
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223573383
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249223573803
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1249223574854
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1249223574854
stopped,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1249223574877
stopped,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1249223574915
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1249223574955
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1249223575009
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1249223575100
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1249223575221
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1249223575416
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.301.v200805140145,org.eclipse.jst.server.websphere.core,1249223575545
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1249223575592
