what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1249150132970
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249150133572
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249150134243
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150136727
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150139452
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1249150140121
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1249150141824
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249150143538
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152374608
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152392382
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152395391
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152399394
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152400889
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152403034
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1249152410900
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1249152411148
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.cut,1249152411652
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1249152412005
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1249152412213
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineEnd,1249152414412
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1249152414872
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.paste,1249152416970
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249152417437
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152419813
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249152423241
