what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226044132
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226059223
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226059841
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226062116
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226067186
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226068546
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226073559
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226170454
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226174136
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226180611
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226222967
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226294052
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226297165
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226365719
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226369671
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226772642
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226776784
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226777793
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235226777909
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1235226778174
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1235226778174
stopped,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1235226778175
stopped,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1235226778176
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1235226778178
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1235226778180
