what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.0.v200806051402,org.eclipse.wst.validation,1241814309407
started,bundle,org.eclipse.jst.j2ee,1.1.200.v200806051600,org.eclipse.jst.j2ee,1241814309454
started,bundle,org.eclipse.wst.web,1.1.202.v200805140200,org.eclipse.wst.web,1241814309470
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814312371
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814319422
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814325492
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814325913
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814326584
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814327114
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814327567
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.undo,1241814328269
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1241814329173
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1241814329361
started,bundle,org.eclipse.wst.sse.ui,1.1.0.v200806041847,org.eclipse.wst.sse.ui,1241814329407
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1241814329423
started,bundle,org.eclipse.jst.jsp.core,1.2.100.v200806050300,org.eclipse.jst.jsp.core,1241814329501
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1241814329579
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1241814329595
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814331217
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814649161
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814650455
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814651875
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1241814652093
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1241814652811
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1241814652811
