what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312020135
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312021803
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312030508
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250312031088
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250312032250
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250312032284
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312104315
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312109122
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250312109266
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312111338
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312119484
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250312120396
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250312125699
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312126548
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312148343
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312152234
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312160087
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312166533
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250312173749
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.DebugView,1250312174329
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250312178415
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepInto,1250312180034
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250312180131
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250312180209
opened,view,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.VariableView,1250312181733
