what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1240605595873
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605597431
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605605312
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605724499
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1240605728513
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605728732
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605728769
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240605746020
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605747184
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605750087
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605751544
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605851336
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605852600
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605852691
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240605854950
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.select.lineStart,1240605855246
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1240605856243
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1240605856402
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240605856614
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605858260
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605862960
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1240605862989
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.backwardHistory,1240605893342
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1240605920938
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1240605925880
