what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250273456023
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250273479517
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273481170
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273481280
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250273484212
executed,command,,,AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1250273484727
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250273484868
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.Resume,1250273485804
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273486849
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273489814
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250273489829
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273491343
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273502873
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273506648
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273514729
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250273514745
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250273514869
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273515790
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250273517709
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273521016
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273521702
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273521921
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273522201
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273522435
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.StepOver,1250273522903
