what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250351206499
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351216451
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351241004
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351241737
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1250351243552
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351252730
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351252780
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250351270952
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250351271500
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351272915
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351279378
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351282855
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351292119
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351294532
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250351294653
executed,command,,,AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction,1250351295971
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1250351297021
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351298643
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351302989
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351304121
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351312068
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1250351341392
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1250351350022
opened,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351351142
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1250351351179
