what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048796242
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048797678
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1242048797694
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242048802780
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1242048808256
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242048810923
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048815369
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048840907
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1242048841063
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242048842794
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048843824
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048957657
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1242048957813
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242048960995
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242050024164
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050024491
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1242050025474
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050025490
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242050027455
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1242050278650
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1242050281194
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050281194
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050281209
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050281225
closed,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1242050281272
