what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.0.v200806051402,org.eclipse.wst.validation,1249368147770
started,bundle,org.eclipse.jst.j2ee,1.1.200.v200806051600,org.eclipse.jst.j2ee,1249368147820
started,bundle,org.eclipse.wst.web,1.1.202.v200805140200,org.eclipse.wst.web,1249368147840
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368149240
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368158317
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249368160240
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1249368160429
started,bundle,org.eclipse.wst.sse.ui,1.1.0.v200806041847,org.eclipse.wst.sse.ui,1249368160488
started,bundle,org.eclipse.wst.html.ui,1.0.300.v200805152207,org.eclipse.wst.html.ui,1249368160518
started,bundle,org.eclipse.jst.jsp.core,1.2.100.v200806050300,org.eclipse.jst.jsp.core,1249368160570
started,bundle,org.eclipse.wst.wsdl.validation,1.1.301.v200805140300,org.eclipse.wst.wsdl.validation,1249368160661
started,bundle,org.eclipse.wst.xsd.core,1.1.300.v200805282012,org.eclipse.wst.xsd.core,1249368160677
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368162672
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368168022
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.copy,1249368172426
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368173947
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368309956
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1249368313482
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1249368313963
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.edit.delete,1249368314152
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249368314355
executed,command,org.eclipse.ui.workbench.texteditor,3.4.0.v20080603-2000,org.eclipse.ui.edit.text.goto.lineEnd,1249368316790
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.save,1249368317178
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368320803
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1249368341884
