what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635560508
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635563952
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635591423
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635592226
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635729682
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635732400
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635852743
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635852808
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635854424
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635855004
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635855851
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1248635855992
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1248635856342
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1248635856342
stopped,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1248635856344
stopped,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1248635856345
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1248635856355
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1248635856377
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1248635856398
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1248635856410
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1248635856413
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.301.v200805140145,org.eclipse.jst.server.websphere.core,1248635856424
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1248635856425
