what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1235225236652
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1235225240183
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225240211
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225247017
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1235225256773
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225257962
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225310251
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225312830
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225313673
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1235225313862
stopped,bundle,com.android.ide.eclipse.adt,0.8.0.v200809220836-110569,com.android.ide.eclipse.adt,1235225314272
stopped,bundle,com.android.ide.eclipse.editors,0.8.0.v200809220836-110569,com.android.ide.eclipse.editors,1235225314272
stopped,bundle,com.android.ide.eclipse.common,0.8.0.v200809220836-110569,com.android.ide.eclipse.common,1235225314306
stopped,bundle,com.android.ide.eclipse.ddms,0.8.0.v200809220836-110569,com.android.ide.eclipse.ddms,1235225314346
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1235225314369
